# Pokabbie feature-za-expansion canonical species data
# schema_version=1
# source_commit=91a4feca60251da39ac320bac91d7c59a8a7dd9a
species,pokemon,HP,Atk,Def,SpA,SpD,Spe,type1,type2,ability1,ability2,hidden_ability
SPECIES_NOIVERN,Noivern,85,70,80,97,80,123,TYPE_FLYING,TYPE_DRAGON,ABILITY_FRISK,ABILITY_INFILTRATOR,ABILITY_TELEPATHY
SPECIES_NOSEPASS,Nosepass,30,45,135,45,90,30,TYPE_ROCK,TYPE_ROCK,ABILITY_STURDY,ABILITY_MAGNET_PULL,ABILITY_SAND_FORCE
SPECIES_NUMEL,Numel,60,60,40,65,45,35,TYPE_FIRE,TYPE_GROUND,ABILITY_OBLIVIOUS,ABILITY_SIMPLE,ABILITY_OWN_TEMPO
SPECIES_NUZLEAF,Nuzleaf,70,70,40,60,40,60,TYPE_GRASS,TYPE_DARK,ABILITY_CHLOROPHYLL,ABILITY_EARLY_BIRD,ABILITY_PICKPOCKET
SPECIES_NYMBLE,Nymble,33,46,40,21,25,45,TYPE_BUG,TYPE_BUG,ABILITY_SWARM,ABILITY_NONE,ABILITY_TINTED_LENS
SPECIES_OBSTAGOON,Obstagoon,93,90,101,60,81,95,TYPE_DARK,TYPE_NORMAL,ABILITY_RECKLESS,ABILITY_GUTS,ABILITY_DEFIANT
SPECIES_OCTILLERY,Octillery,75,105,75,105,75,45,TYPE_WATER,TYPE_WATER,ABILITY_SUCTION_CUPS,ABILITY_SNIPER,ABILITY_MOODY
SPECIES_ODDISH,Oddish,45,50,55,75,65,30,TYPE_GRASS,TYPE_POISON,ABILITY_CHLOROPHYLL,ABILITY_NONE,ABILITY_RUN_AWAY
SPECIES_OGERPON_CORNERSTONE_MASK,Ogerpon,80,120,84,60,96,110,TYPE_GRASS,TYPE_ROCK,ABILITY_STURDY,ABILITY_NONE,ABILITY_NONE
SPECIES_OGERPON_CORNERSTONE_MASK_TERA,Ogerpon,80,120,84,60,96,110,TYPE_GRASS,TYPE_ROCK,ABILITY_EMBODY_ASPECT_CORNERSTONE,ABILITY_NONE,ABILITY_NONE
SPECIES_OGERPON_HEARTHFLAME_MASK,Ogerpon,80,120,84,60,96,110,TYPE_GRASS,TYPE_FIRE,ABILITY_MOLD_BREAKER,ABILITY_NONE,ABILITY_NONE
SPECIES_OGERPON_HEARTHFLAME_MASK_TERA,Ogerpon,80,120,84,60,96,110,TYPE_GRASS,TYPE_FIRE,ABILITY_EMBODY_ASPECT_HEARTHFLAME,ABILITY_NONE,ABILITY_NONE
SPECIES_OGERPON_TEAL_MASK,Ogerpon,80,120,84,60,96,110,TYPE_GRASS,TYPE_GRASS,ABILITY_DEFIANT,ABILITY_NONE,ABILITY_NONE
SPECIES_OGERPON_TEAL_MASK_TERA,Ogerpon,80,120,84,60,96,110,TYPE_GRASS,TYPE_GRASS,ABILITY_EMBODY_ASPECT_TEAL,ABILITY_NONE,ABILITY_NONE
SPECIES_OGERPON_WELLSPRING_MASK,Ogerpon,80,120,84,60,96,110,TYPE_GRASS,TYPE_WATER,ABILITY_WATER_ABSORB,ABILITY_NONE,ABILITY_NONE
SPECIES_OGERPON_WELLSPRING_MASK_TERA,Ogerpon,80,120,84,60,96,110,TYPE_GRASS,TYPE_WATER,ABILITY_EMBODY_ASPECT_WELLSPRING,ABILITY_NONE,ABILITY_NONE
SPECIES_OINKOLOGNE_FEMALE,Oinkologne,115,90,70,59,90,65,TYPE_NORMAL,TYPE_NORMAL,ABILITY_AROMA_VEIL,ABILITY_GLUTTONY,ABILITY_THICK_FAT
SPECIES_OINKOLOGNE_MALE,Oinkologne,110,100,75,59,80,65,TYPE_NORMAL,TYPE_NORMAL,ABILITY_LINGERING_AROMA,ABILITY_GLUTTONY,ABILITY_THICK_FAT
SPECIES_OKIDOGI,Okidogi,88,128,115,58,86,80,TYPE_POISON,TYPE_FIGHTING,ABILITY_TOXIC_CHAIN,ABILITY_NONE,ABILITY_GUARD_DOG
SPECIES_OMANYTE,Omanyte,35,40,100,90,55,35,TYPE_ROCK,TYPE_WATER,ABILITY_SWIFT_SWIM,ABILITY_SHELL_ARMOR,ABILITY_WEAK_ARMOR
SPECIES_OMASTAR,Omastar,70,60,125,115,70,55,TYPE_ROCK,TYPE_WATER,ABILITY_SWIFT_SWIM,ABILITY_SHELL_ARMOR,ABILITY_WEAK_ARMOR
SPECIES_ONIX,Onix,35,45,160,30,45,70,TYPE_ROCK,TYPE_GROUND,ABILITY_ROCK_HEAD,ABILITY_STURDY,ABILITY_WEAK_ARMOR
SPECIES_ORANGURU,Oranguru,90,60,80,90,110,60,TYPE_NORMAL,TYPE_PSYCHIC,ABILITY_INNER_FOCUS,ABILITY_TELEPATHY,ABILITY_SYMBIOSIS
SPECIES_ORBEETLE,Orbeetle,60,45,110,80,120,90,TYPE_BUG,TYPE_PSYCHIC,ABILITY_SWARM,ABILITY_FRISK,ABILITY_TELEPATHY
SPECIES_ORBEETLE_GIGANTAMAX,Orbeetle,60,45,110,80,120,90,TYPE_BUG,TYPE_PSYCHIC,ABILITY_SWARM,ABILITY_FRISK,ABILITY_TELEPATHY
SPECIES_ORICORIO_BAILE,Oricorio,75,70,70,98,70,93,TYPE_FIRE,TYPE_FLYING,ABILITY_DANCER,ABILITY_NONE,ABILITY_NONE
SPECIES_ORICORIO_PAU,Oricorio,75,70,70,98,70,93,TYPE_PSYCHIC,TYPE_FLYING,ABILITY_DANCER,ABILITY_NONE,ABILITY_NONE
SPECIES_ORICORIO_POM_POM,Oricorio,75,70,70,98,70,93,TYPE_ELECTRIC,TYPE_FLYING,ABILITY_DANCER,ABILITY_NONE,ABILITY_NONE
SPECIES_ORICORIO_SENSU,Oricorio,75,70,70,98,70,93,TYPE_GHOST,TYPE_FLYING,ABILITY_DANCER,ABILITY_NONE,ABILITY_NONE
SPECIES_ORTHWORM,Orthworm,70,85,145,60,55,65,TYPE_STEEL,TYPE_STEEL,ABILITY_EARTH_EATER,ABILITY_NONE,ABILITY_SAND_VEIL
SPECIES_OSHAWOTT,Oshawott,55,55,45,63,45,45,TYPE_WATER,TYPE_WATER,ABILITY_TORRENT,ABILITY_NONE,ABILITY_SHELL_ARMOR
SPECIES_OVERQWIL,Overqwil,85,115,95,65,65,85,TYPE_DARK,TYPE_POISON,ABILITY_POISON_POINT,ABILITY_SWIFT_SWIM,ABILITY_INTIMIDATE
SPECIES_PACHIRISU,Pachirisu,60,45,70,45,90,95,TYPE_ELECTRIC,TYPE_ELECTRIC,ABILITY_RUN_AWAY,ABILITY_PICKUP,ABILITY_VOLT_ABSORB
SPECIES_PALAFIN_HERO,Palafin,100,160,97,106,87,100,TYPE_WATER,TYPE_WATER,ABILITY_ZERO_TO_HERO,ABILITY_NONE,ABILITY_NONE
SPECIES_PALAFIN_ZERO,Palafin,100,70,72,53,62,100,TYPE_WATER,TYPE_WATER,ABILITY_ZERO_TO_HERO,ABILITY_NONE,ABILITY_NONE
SPECIES_PALKIA,Palkia,90,120,100,150,120,100,TYPE_WATER,TYPE_DRAGON,ABILITY_PRESSURE,ABILITY_NONE,ABILITY_TELEPATHY
SPECIES_PALKIA_ORIGIN,Palkia,90,100,100,150,120,120,TYPE_WATER,TYPE_DRAGON,ABILITY_PRESSURE,ABILITY_NONE,ABILITY_TELEPATHY
SPECIES_PALOSSAND,Palossand,85,75,110,100,75,35,TYPE_GHOST,TYPE_GROUND,ABILITY_WATER_COMPACTION,ABILITY_NONE,ABILITY_SAND_VEIL
SPECIES_PALPITOAD,Palpitoad,75,65,55,65,55,69,TYPE_WATER,TYPE_GROUND,ABILITY_SWIFT_SWIM,ABILITY_HYDRATION,ABILITY_WATER_ABSORB
SPECIES_PANCHAM,Pancham,67,82,62,46,48,43,TYPE_FIGHTING,TYPE_FIGHTING,ABILITY_IRON_FIST,ABILITY_MOLD_BREAKER,ABILITY_SCRAPPY
SPECIES_PANGORO,Pangoro,95,124,78,69,71,58,TYPE_FIGHTING,TYPE_DARK,ABILITY_IRON_FIST,ABILITY_MOLD_BREAKER,ABILITY_SCRAPPY
SPECIES_PANPOUR,Panpour,50,53,48,53,48,64,TYPE_WATER,TYPE_WATER,ABILITY_GLUTTONY,ABILITY_NONE,ABILITY_TORRENT
SPECIES_PANSAGE,Pansage,50,53,48,53,48,64,TYPE_GRASS,TYPE_GRASS,ABILITY_GLUTTONY,ABILITY_NONE,ABILITY_OVERGROW
SPECIES_PANSEAR,Pansear,50,53,48,53,48,64,TYPE_FIRE,TYPE_FIRE,ABILITY_GLUTTONY,ABILITY_NONE,ABILITY_BLAZE
SPECIES_PARAS,Paras,35,70,55,45,55,25,TYPE_BUG,TYPE_GRASS,ABILITY_EFFECT_SPORE,ABILITY_DRY_SKIN,ABILITY_DAMP
SPECIES_PARASECT,Parasect,60,95,80,60,80,30,TYPE_BUG,TYPE_GRASS,ABILITY_EFFECT_SPORE,ABILITY_DRY_SKIN,ABILITY_DAMP
SPECIES_PASSIMIAN,Passimian,100,120,90,40,60,80,TYPE_FIGHTING,TYPE_FIGHTING,ABILITY_RECEIVER,ABILITY_NONE,ABILITY_DEFIANT
SPECIES_PATRAT,Patrat,45,55,39,35,39,42,TYPE_NORMAL,TYPE_NORMAL,ABILITY_RUN_AWAY,ABILITY_KEEN_EYE,ABILITY_ANALYTIC
SPECIES_PAWMI,Pawmi,45,50,20,40,25,60,TYPE_ELECTRIC,TYPE_ELECTRIC,ABILITY_STATIC,ABILITY_NATURAL_CURE,ABILITY_IRON_FIST
SPECIES_PAWMO,Pawmo,60,75,40,50,40,85,TYPE_ELECTRIC,TYPE_FIGHTING,ABILITY_VOLT_ABSORB,ABILITY_NATURAL_CURE,ABILITY_IRON_FIST
SPECIES_PAWMOT,Pawmot,70,115,70,70,60,105,TYPE_ELECTRIC,TYPE_FIGHTING,ABILITY_VOLT_ABSORB,ABILITY_NATURAL_CURE,ABILITY_IRON_FIST
SPECIES_PAWNIARD,Pawniard,45,85,70,40,40,60,TYPE_DARK,TYPE_STEEL,ABILITY_DEFIANT,ABILITY_INNER_FOCUS,ABILITY_PRESSURE
SPECIES_PECHARUNT,Pecharunt,88,88,160,88,88,88,TYPE_POISON,TYPE_GHOST,ABILITY_POISON_PUPPETEER,ABILITY_NONE,ABILITY_NONE
SPECIES_PELIPPER,Pelipper,60,50,100,95,70,65,TYPE_WATER,TYPE_FLYING,ABILITY_KEEN_EYE,ABILITY_DRIZZLE,ABILITY_RAIN_DISH
SPECIES_PERRSERKER,Perrserker,70,110,100,50,60,50,TYPE_STEEL,TYPE_STEEL,ABILITY_BATTLE_ARMOR,ABILITY_TOUGH_CLAWS,ABILITY_STEELY_SPIRIT
SPECIES_PERSIAN,Persian,65,70,60,65,65,115,TYPE_NORMAL,TYPE_NORMAL,ABILITY_LIMBER,ABILITY_TECHNICIAN,ABILITY_UNNERVE
SPECIES_PERSIAN_ALOLAN,Persian,65,60,60,75,65,115,TYPE_DARK,TYPE_DARK,ABILITY_FUR_COAT,ABILITY_TECHNICIAN,ABILITY_RATTLED
SPECIES_PETILIL,Petilil,45,35,50,70,50,30,TYPE_GRASS,TYPE_GRASS,ABILITY_CHLOROPHYLL,ABILITY_OWN_TEMPO,ABILITY_LEAF_GUARD
SPECIES_PHANPY,Phanpy,90,60,60,40,40,40,TYPE_GROUND,TYPE_GROUND,ABILITY_PICKUP,ABILITY_NONE,ABILITY_SAND_VEIL
SPECIES_PHANTUMP,Phantump,43,70,48,50,60,38,TYPE_GHOST,TYPE_GRASS,ABILITY_NATURAL_CURE,ABILITY_FRISK,ABILITY_HARVEST
SPECIES_PHEROMOSA,Pheromosa,71,137,37,137,37,151,TYPE_BUG,TYPE_FIGHTING,ABILITY_BEAST_BOOST,ABILITY_NONE,ABILITY_NONE
SPECIES_PHIONE,Phione,80,80,80,80,80,80,TYPE_WATER,TYPE_WATER,ABILITY_HYDRATION,ABILITY_NONE,ABILITY_NONE
SPECIES_PICHU,Pichu,20,40,15,35,35,60,TYPE_ELECTRIC,TYPE_ELECTRIC,ABILITY_STATIC,ABILITY_NONE,ABILITY_LIGHTNING_ROD
SPECIES_PICHU_SPIKY_EARED,Pichu,20,40,15,35,35,60,TYPE_ELECTRIC,TYPE_ELECTRIC,ABILITY_STATIC,ABILITY_NONE,ABILITY_LIGHTNING_ROD
SPECIES_PIDGEOT,Pidgeot,83,80,75,70,70,101,TYPE_NORMAL,TYPE_FLYING,ABILITY_KEEN_EYE,ABILITY_TANGLED_FEET,ABILITY_BIG_PECKS
SPECIES_PIDGEOTTO,Pidgeotto,63,60,55,50,50,71,TYPE_NORMAL,TYPE_FLYING,ABILITY_KEEN_EYE,ABILITY_TANGLED_FEET,ABILITY_BIG_PECKS
SPECIES_PIDGEOT_MEGA,Pidgeot,83,80,80,135,80,121,TYPE_NORMAL,TYPE_FLYING,ABILITY_NO_GUARD,ABILITY_NO_GUARD,ABILITY_NO_GUARD
SPECIES_PIDGEY,Pidgey,40,45,40,35,35,56,TYPE_NORMAL,TYPE_FLYING,ABILITY_KEEN_EYE,ABILITY_TANGLED_FEET,ABILITY_BIG_PECKS
SPECIES_PIDOVE,Pidove,50,55,50,36,30,43,TYPE_NORMAL,TYPE_FLYING,ABILITY_BIG_PECKS,ABILITY_SUPER_LUCK,ABILITY_RIVALRY
SPECIES_PIGNITE,Pignite,90,93,55,70,55,55,TYPE_FIRE,TYPE_FIGHTING,ABILITY_BLAZE,ABILITY_NONE,ABILITY_THICK_FAT
SPECIES_PIKACHU,Pikachu,35,55,40,50,50,90,TYPE_ELECTRIC,TYPE_ELECTRIC,ABILITY_STATIC,ABILITY_NONE,ABILITY_LIGHTNING_ROD
SPECIES_PIKACHU_ALOLA_CAP,Pikachu,35,55,40,50,50,90,TYPE_ELECTRIC,TYPE_ELECTRIC,ABILITY_STATIC,ABILITY_NONE,ABILITY_LIGHTNING_ROD
SPECIES_PIKACHU_BELLE,Pikachu,35,55,40,50,50,90,TYPE_ELECTRIC,TYPE_ELECTRIC,ABILITY_STATIC,ABILITY_NONE,ABILITY_LIGHTNING_ROD
SPECIES_PIKACHU_COSPLAY,Pikachu,35,55,40,50,50,90,TYPE_ELECTRIC,TYPE_ELECTRIC,ABILITY_STATIC,ABILITY_NONE,ABILITY_LIGHTNING_ROD
SPECIES_PIKACHU_GIGANTAMAX,Pikachu,35,55,40,50,50,90,TYPE_ELECTRIC,TYPE_ELECTRIC,ABILITY_STATIC,ABILITY_NONE,ABILITY_LIGHTNING_ROD
SPECIES_PIKACHU_HOENN_CAP,Pikachu,35,55,40,50,50,90,TYPE_ELECTRIC,TYPE_ELECTRIC,ABILITY_STATIC,ABILITY_NONE,ABILITY_LIGHTNING_ROD
SPECIES_PIKACHU_KALOS_CAP,Pikachu,35,55,40,50,50,90,TYPE_ELECTRIC,TYPE_ELECTRIC,ABILITY_STATIC,ABILITY_NONE,ABILITY_LIGHTNING_ROD
SPECIES_PIKACHU_LIBRE,Pikachu,35,55,40,50,50,90,TYPE_ELECTRIC,TYPE_ELECTRIC,ABILITY_STATIC,ABILITY_NONE,ABILITY_LIGHTNING_ROD
SPECIES_PIKACHU_ORIGINAL_CAP,Pikachu,35,55,40,50,50,90,TYPE_ELECTRIC,TYPE_ELECTRIC,ABILITY_STATIC,ABILITY_NONE,ABILITY_LIGHTNING_ROD
SPECIES_PIKACHU_PARTNER_CAP,Pikachu,35,55,40,50,50,90,TYPE_ELECTRIC,TYPE_ELECTRIC,ABILITY_STATIC,ABILITY_NONE,ABILITY_LIGHTNING_ROD
SPECIES_PIKACHU_PH_D,Pikachu,35,55,40,50,50,90,TYPE_ELECTRIC,TYPE_ELECTRIC,ABILITY_STATIC,ABILITY_NONE,ABILITY_LIGHTNING_ROD
SPECIES_PIKACHU_POP_STAR,Pikachu,35,55,40,50,50,90,TYPE_ELECTRIC,TYPE_ELECTRIC,ABILITY_STATIC,ABILITY_NONE,ABILITY_LIGHTNING_ROD
SPECIES_PIKACHU_ROCK_STAR,Pikachu,35,55,40,50,50,90,TYPE_ELECTRIC,TYPE_ELECTRIC,ABILITY_STATIC,ABILITY_NONE,ABILITY_LIGHTNING_ROD
SPECIES_PIKACHU_SINNOH_CAP,Pikachu,35,55,40,50,50,90,TYPE_ELECTRIC,TYPE_ELECTRIC,ABILITY_STATIC,ABILITY_NONE,ABILITY_LIGHTNING_ROD
SPECIES_PIKACHU_UNOVA_CAP,Pikachu,35,55,40,50,50,90,TYPE_ELECTRIC,TYPE_ELECTRIC,ABILITY_STATIC,ABILITY_NONE,ABILITY_LIGHTNING_ROD
SPECIES_PIKACHU_WORLD_CAP,Pikachu,35,55,40,50,50,90,TYPE_ELECTRIC,TYPE_ELECTRIC,ABILITY_STATIC,ABILITY_NONE,ABILITY_LIGHTNING_ROD
SPECIES_PIKIN_MEGA,Mareep,90,95,105,165,110,45,TYPE_ELECTRIC,TYPE_FLYING,ABILITY_DRIZZLE,ABILITY_DRIZZLE,ABILITY_DRIZZLE
SPECIES_PIKIPEK,Pikipek,35,75,30,30,30,65,TYPE_NORMAL,TYPE_FLYING,ABILITY_KEEN_EYE,ABILITY_SKILL_LINK,ABILITY_PICKUP
SPECIES_PILOSWINE,Piloswine,100,100,80,60,60,50,TYPE_ICE,TYPE_GROUND,ABILITY_OBLIVIOUS,ABILITY_SNOW_CLOAK,ABILITY_THICK_FAT
SPECIES_PINCURCHIN,Pincurchin,48,101,95,91,85,15,TYPE_ELECTRIC,TYPE_ELECTRIC,ABILITY_LIGHTNING_ROD,ABILITY_NONE,ABILITY_ELECTRIC_SURGE
SPECIES_PINECO,Pineco,50,65,90,35,35,15,TYPE_BUG,TYPE_BUG,ABILITY_STURDY,ABILITY_NONE,ABILITY_OVERCOAT
SPECIES_PINSIR,Pinsir,65,125,100,55,70,85,TYPE_BUG,TYPE_BUG,ABILITY_HYPER_CUTTER,ABILITY_MOLD_BREAKER,ABILITY_MOXIE
SPECIES_PINSIR_MEGA,Pinsir,65,155,120,65,90,105,TYPE_BUG,TYPE_FLYING,ABILITY_AERILATE,ABILITY_AERILATE,ABILITY_AERILATE
SPECIES_PIPLUP,Piplup,53,51,53,61,56,40,TYPE_WATER,TYPE_WATER,ABILITY_TORRENT,ABILITY_NONE,ABILITY_COMPETITIVE
SPECIES_PLUSLE,Plusle,60,50,40,85,75,95,TYPE_ELECTRIC,TYPE_ELECTRIC,ABILITY_PLUS,ABILITY_NONE,ABILITY_LIGHTNING_ROD
SPECIES_POIPOLE,Poipole,67,73,67,73,67,73,TYPE_POISON,TYPE_POISON,ABILITY_BEAST_BOOST,ABILITY_NONE,ABILITY_NONE
SPECIES_POLITOED,Politoed,90,75,75,90,100,70,TYPE_WATER,TYPE_WATER,ABILITY_WATER_ABSORB,ABILITY_DAMP,ABILITY_DRIZZLE
SPECIES_POLIWAG,Poliwag,40,50,40,40,40,90,TYPE_WATER,TYPE_WATER,ABILITY_WATER_ABSORB,ABILITY_DAMP,ABILITY_SWIFT_SWIM
SPECIES_POLIWHIRL,Poliwhirl,65,65,65,50,50,90,TYPE_WATER,TYPE_WATER,ABILITY_WATER_ABSORB,ABILITY_DAMP,ABILITY_SWIFT_SWIM
SPECIES_POLIWRATH,Poliwrath,90,95,95,70,90,70,TYPE_WATER,TYPE_FIGHTING,ABILITY_WATER_ABSORB,ABILITY_DAMP,ABILITY_SWIFT_SWIM
SPECIES_POLTCHAGEIST_ARTISAN,Ptchageist,40,45,45,74,54,50,TYPE_GRASS,TYPE_GHOST,ABILITY_HOSPITALITY,ABILITY_NONE,ABILITY_HEATPROOF
SPECIES_POLTCHAGEIST_COUNTERFEIT,Ptchageist,40,45,45,74,54,50,TYPE_GRASS,TYPE_GHOST,ABILITY_HOSPITALITY,ABILITY_NONE,ABILITY_HEATPROOF
SPECIES_POLTEAGEIST_ANTIQUE,Polteageis,60,65,65,134,114,70,TYPE_GHOST,TYPE_GHOST,ABILITY_WEAK_ARMOR,ABILITY_NONE,ABILITY_CURSED_BODY
SPECIES_POLTEAGEIST_PHONY,Polteageis,60,65,65,134,114,70,TYPE_GHOST,TYPE_GHOST,ABILITY_WEAK_ARMOR,ABILITY_NONE,ABILITY_CURSED_BODY
SPECIES_PONYTA,Ponyta,50,85,55,65,65,90,TYPE_FIRE,TYPE_FIRE,ABILITY_RUN_AWAY,ABILITY_FLASH_FIRE,ABILITY_FLAME_BODY
SPECIES_PONYTA_GALARIAN,Ponyta,50,85,55,65,65,90,TYPE_PSYCHIC,TYPE_PSYCHIC,ABILITY_RUN_AWAY,ABILITY_PASTEL_VEIL,ABILITY_ANTICIPATION
SPECIES_POOCHYENA,Poochyena,35,55,35,30,30,35,TYPE_DARK,TYPE_DARK,ABILITY_RUN_AWAY,ABILITY_QUICK_FEET,ABILITY_RATTLED
SPECIES_POPPLIO,Popplio,50,54,54,66,56,40,TYPE_WATER,TYPE_WATER,ABILITY_TORRENT,ABILITY_NONE,ABILITY_LIQUID_VOICE
SPECIES_PORYGON,Porygon,65,60,70,85,75,40,TYPE_NORMAL,TYPE_NORMAL,ABILITY_TRACE,ABILITY_DOWNLOAD,ABILITY_ANALYTIC
SPECIES_PORYGON2,Porygon2,85,80,90,105,95,60,TYPE_NORMAL,TYPE_NORMAL,ABILITY_TRACE,ABILITY_DOWNLOAD,ABILITY_ANALYTIC
SPECIES_PORYGON_Z,Porygon-Z,85,80,70,135,75,90,TYPE_NORMAL,TYPE_NORMAL,ABILITY_ADAPTABILITY,ABILITY_DOWNLOAD,ABILITY_ANALYTIC
SPECIES_PRIMARINA,Primarina,80,74,74,126,116,60,TYPE_WATER,TYPE_FAIRY,ABILITY_TORRENT,ABILITY_NONE,ABILITY_LIQUID_VOICE
SPECIES_PRIMEAPE,Primeape,65,105,60,60,70,95,TYPE_FIGHTING,TYPE_FIGHTING,ABILITY_VITAL_SPIRIT,ABILITY_ANGER_POINT,ABILITY_DEFIANT
SPECIES_PRINPLUP,Prinplup,64,66,68,81,76,50,TYPE_WATER,TYPE_WATER,ABILITY_TORRENT,ABILITY_NONE,ABILITY_COMPETITIVE
SPECIES_PROBOPASS,Probopass,60,55,145,75,150,40,TYPE_ROCK,TYPE_STEEL,ABILITY_STURDY,ABILITY_MAGNET_PULL,ABILITY_SAND_FORCE
SPECIES_PSYDUCK,Psyduck,50,52,48,65,50,55,TYPE_WATER,TYPE_WATER,ABILITY_DAMP,ABILITY_CLOUD_NINE,ABILITY_SWIFT_SWIM
SPECIES_PUMPKABOO_AVERAGE,Pumpkaboo,49,66,70,44,55,51,TYPE_GHOST,TYPE_GRASS,ABILITY_PICKUP,ABILITY_FRISK,ABILITY_INSOMNIA
SPECIES_PUMPKABOO_LARGE,Pumpkaboo,54,66,70,44,55,46,TYPE_GHOST,TYPE_GRASS,ABILITY_PICKUP,ABILITY_FRISK,ABILITY_INSOMNIA
SPECIES_PUMPKABOO_SMALL,Pumpkaboo,44,66,70,44,55,56,TYPE_GHOST,TYPE_GRASS,ABILITY_PICKUP,ABILITY_FRISK,ABILITY_INSOMNIA
SPECIES_PUMPKABOO_SUPER,Pumpkaboo,59,66,70,44,55,41,TYPE_GHOST,TYPE_GRASS,ABILITY_PICKUP,ABILITY_FRISK,ABILITY_INSOMNIA
SPECIES_PUPITAR,Pupitar,70,84,70,65,70,51,TYPE_ROCK,TYPE_GROUND,ABILITY_SHED_SKIN,ABILITY_NONE,ABILITY_NONE
SPECIES_PURRLOIN,Purrloin,41,50,37,50,37,66,TYPE_DARK,TYPE_DARK,ABILITY_LIMBER,ABILITY_UNBURDEN,ABILITY_PRANKSTER
SPECIES_PURUGLY,Purugly,71,82,64,64,59,112,TYPE_NORMAL,TYPE_NORMAL,ABILITY_THICK_FAT,ABILITY_OWN_TEMPO,ABILITY_DEFIANT
SPECIES_PYROAR,Pyroar,86,68,72,109,66,106,TYPE_FIRE,TYPE_NORMAL,ABILITY_RIVALRY,ABILITY_UNNERVE,ABILITY_MOXIE
SPECIES_PYUKUMUKU,Pyukumuku,55,60,130,30,130,5,TYPE_WATER,TYPE_WATER,ABILITY_INNARDS_OUT,ABILITY_NONE,ABILITY_UNAWARE
SPECIES_QUAGSIRE,Quagsire,95,85,85,65,65,35,TYPE_WATER,TYPE_GROUND,ABILITY_DAMP,ABILITY_WATER_ABSORB,ABILITY_UNAWARE
SPECIES_QUAQUAVAL,Quaquaval,85,120,80,85,75,85,TYPE_WATER,TYPE_FIGHTING,ABILITY_TORRENT,ABILITY_NONE,ABILITY_MOXIE
SPECIES_QUAXLY,Quaxly,55,65,45,50,45,50,TYPE_WATER,TYPE_WATER,ABILITY_TORRENT,ABILITY_NONE,ABILITY_MOXIE
SPECIES_QUAXWELL,Quaxwell,70,85,65,65,60,65,TYPE_WATER,TYPE_WATER,ABILITY_TORRENT,ABILITY_NONE,ABILITY_MOXIE
SPECIES_QUILAVA,Quilava,58,64,58,80,65,80,TYPE_FIRE,TYPE_FIRE,ABILITY_BLAZE,ABILITY_NONE,ABILITY_FLASH_FIRE
SPECIES_QUILLADIN,Quilladin,61,78,95,56,58,57,TYPE_GRASS,TYPE_GRASS,ABILITY_OVERGROW,ABILITY_NONE,ABILITY_BULLETPROOF
SPECIES_QWILFISH,Qwilfish,65,95,85,55,55,85,TYPE_WATER,TYPE_POISON,ABILITY_POISON_POINT,ABILITY_SWIFT_SWIM,ABILITY_INTIMIDATE
SPECIES_QWILFISH_HISUIAN,Qwilfish,65,95,85,55,55,85,TYPE_DARK,TYPE_POISON,ABILITY_POISON_POINT,ABILITY_SWIFT_SWIM,ABILITY_INTIMIDATE
SPECIES_RABOOT,Raboot,65,86,60,55,60,94,TYPE_FIRE,TYPE_FIRE,ABILITY_BLAZE,ABILITY_NONE,ABILITY_LIBERO
SPECIES_RABSCA,Rabsca,75,50,85,115,100,45,TYPE_BUG,TYPE_PSYCHIC,ABILITY_SYNCHRONIZE,ABILITY_NONE,ABILITY_TELEPATHY
SPECIES_RAGING_BOLT,RagingBolt,125,73,91,137,89,75,TYPE_ELECTRIC,TYPE_DRAGON,ABILITY_PROTOSYNTHESIS,ABILITY_NONE,ABILITY_NONE
SPECIES_RAICHU,Raichu,60,90,55,90,80,110,TYPE_ELECTRIC,TYPE_ELECTRIC,ABILITY_STATIC,ABILITY_NONE,ABILITY_LIGHTNING_ROD
SPECIES_RAICHU_ALOLAN,Raichu,60,85,50,95,85,110,TYPE_ELECTRIC,TYPE_PSYCHIC,ABILITY_SURGE_SURFER,ABILITY_NONE,ABILITY_NONE
SPECIES_RAIKOU,Raikou,90,85,75,115,100,115,TYPE_ELECTRIC,TYPE_ELECTRIC,ABILITY_PRESSURE,ABILITY_NONE,ABILITY_INNER_FOCUS
SPECIES_RALTS,Ralts,28,25,25,45,35,40,TYPE_PSYCHIC,TYPE_FAIRY,ABILITY_SYNCHRONIZE,ABILITY_TRACE,ABILITY_TELEPATHY
SPECIES_RAMPARDOS,Rampardos,97,165,60,65,50,58,TYPE_ROCK,TYPE_ROCK,ABILITY_MOLD_BREAKER,ABILITY_NONE,ABILITY_SHEER_FORCE
SPECIES_RAPIDASH,Rapidash,65,100,70,80,80,105,TYPE_FIRE,TYPE_FIRE,ABILITY_RUN_AWAY,ABILITY_FLASH_FIRE,ABILITY_FLAME_BODY
SPECIES_RAPIDASH_GALARIAN,Rapidash,65,100,70,80,80,105,TYPE_PSYCHIC,TYPE_FAIRY,ABILITY_RUN_AWAY,ABILITY_PASTEL_VEIL,ABILITY_ANTICIPATION
SPECIES_RATICATE,Raticate,55,81,60,50,70,97,TYPE_NORMAL,TYPE_NORMAL,ABILITY_RUN_AWAY,ABILITY_GUTS,ABILITY_HUSTLE
